Product Id, Sku, Name, Description, Short Description, Manufacturer, Create At, Updated At, Price, Meta Title
92103,"MAY-4110516-04-9 months","Off-White Tee with Goose Print and Red Leggings-9 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:39:43","2012-02-02 12:39:43",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92104,"MAY-4110516-04-12 months","Off-White Tee with Goose Print and Red Leggings-12 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:39:51","2012-02-02 12:39:51",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92105,"MAY-4110516-04-18 months","Off-White Tee with Goose Print and Red Leggings-18 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:39:58","2012-02-02 12:39:58",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92106,"MAY-4110516-04-24 months","Off-White Tee with Goose Print and Red Leggings-24 months","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white tee and leggings set features a short sleeve t-shirt with a frill neckline, red trim and a goose print with bow detail and frill. Additionally this tee features a logo and popper fastenings at the reverse. This set also includes a pair of red leggings with white squares and an elasticated waist. Made from 90% cotton, 10% elastane. Machine wash at 30 degrees.</p>
<p>This super cute t-shirt and leggings set from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would make a great addition to any little girl's wardrobe. The fabulous goose print with a bow and frill detail and the bold and vibrant red and off-white square print of the leggings make this a stand out combination of items which will ensure your little one is waddling with pride. To complete the look team with these <a href=""/babies/products/shoes-1/patent-white-mary-janes-with-corsage.html""><strong>Naturino patent white Mary-Janes with corsage </strong></a>and this <a href=""/babies/products/cardigans-sweaters/red-cropped-cardigan.html""><strong>Red cropped cardigan</strong></a> from the same designer.</p>",MAY-4110516-04,66,"2012-02-02 12:40:07","2012-02-02 12:40:07",26.0000,"Mayoral Baby Girls Off-White Tee with Goose Print and Red Leggings "
92107,"MAY-4131247-03-6  years","Chambray shorts with rope belt-6  years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:40:15","2012-02-02 12:40:15",26.0000,"Mayoral Girls chambray shorts with rope belt"
92108,"MAY-4131247-03-7 years","Chambray shorts with rope belt-7 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:40:22","2012-02-02 12:40:22",26.0000,"Mayoral Girls chambray shorts with rope belt"
92109,"MAY-4131247-03-8 years","Chambray shorts with rope belt-8 years","<p><a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html"">Mayoral</a> dark chambray soft shorts feature an adjustable waist, a button and zip fastening fly and two pockets. Additionally have brown stitching, gathering and come with a cream rope belt. Made from 100% lyocel, 30 degree wash.</p>
<p>Refresh your little girl's casual portfolio with these shorts from <a href=""/girls/products/shoes-1/white-and-blue-thin-strap-sandals.html""><strong>Mayoral</strong></a>. Balancing super soft chambray and a modern design, the piece will slot effortlessly into her weekend wardrobe. The classic design and subtle detailing promises to see her through summer in style. Complete the look with the <a href=""/designers/m-designers/mayoral/off-white-tee-with-bow-print.html""><strong>off white tee with bow print</strong></a> and the <a href=""/designers/m-designers/mayoral/navy-showerproof-trench-coat.html""><strong>navy showerproof raincoat</strong></a>.</p>",MAY-4131247-03,66,"2012-02-02 12:40:35","2012-02-02 12:40:35",26.0000,"Mayoral Girls chambray shorts with rope belt"
92110,MAY-4110758-02,"Navy Polka Dot Mary-Janes","<p><a href=""../../../../../../../../../../../../designers/m-designers/mayoral.html"">Mayoral</a> navy Mary- Janes feature white polka dots, a velcro strap fastening with a bow and a white trim. Additionally have soft soles. Made from textiles.</p>
<p>Your little angel will go dotty with glee when she clocks these <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> shoes. The polka print brings a playful essence to the adorable pair, whilst the youthful bows will have her taking big steps in the style stakes. Complete the look with the <a href=""/designers/m-designers/mayoral/navy-dress-with-knickers.html""><strong>navy dress with knickers</strong></a> and the <a href=""/designers/m-designers/mayoral/polka-dot-jacket.html""><strong>polka dot jacket</strong></a>.</p>",MAY-4110758-02,66,"2012-02-02 12:44:51","2012-02-06 08:52:25",12.0000,"Mayoral babies navy polka dot Mary- Janes"
92111,MAY-4131256-06,"Red Check Playsuit with Belt ","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> check playsuit features thin straps, scoop neckline with layered crocheted frill, button fastening placket and an elasticated waistband. In addition there are two pockets with crocheted trim, rope belt with buckle fastening and turned up hem. Made from 100% cotton, machine wash at 30 degres.</p>
<p>This adorable girly playsuit from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> is a simple must-have for your little girl's new season wardrobe. Tapping into the spirit of an English summer, this breath of fresh air will make your little girl the talk of the town. Similar items to this playsuit include <a href=""/girls/products/jumpsuits-playsuits/polka-dot-playsuit.html""><strong>Mayoral Polkadot Playsuit</strong></a> and <a href=""/girls/products/jumpsuits-playsuits/heart-print-playsuit.html""><strong>Kate Mack / Biscotti Heart Print Playsuit</strong></a>, so be sure to take a look.</p>",MAY-4131256-06,66,"2012-02-02 12:46:33","2012-02-03 14:57:42",28.0000,"Mayoral Girls Red Check Playsuit with Belt"
92112,MAY-4110309-09,"Off-White Cardigan with Navy Bow Trim","<p><a href=""/designers/m-designers/mayoral.html"">Mayoral</a> off-white cardigan features a navy stripe and bow trim, central button fastenings and long sleeves. Made from 70% cotton, 30% polyamide. Machine wash at 30 degrees.</p>
<p>This incredibly chic cardigan from <a href=""/designers/m-designers/mayoral.html""><strong>Mayoral</strong></a> would look beautiful over any of your little girl's outfits. The navy bow trim adds a gorgeous and classic touch giving the cardigan an Audrey Hepburn-esque sophistication. This item promises to ensure your princess is noticed for her fashion savvy style. To complete the look team with this <a href=""/babies/products/dresses-skirts/blue-and-white-stripe-dress.html""><strong>Stella McCartney blue and white stripe dress </strong></a>and these <a href=""Mayoral off-white cardigan features navy stripe and bow trim, central button fastenings and long sleeves. Made from 70% cotton, 30% polyamide. Machine wash at 30 degrees.  This incredibly chic cardigan from Mayoral would look beautiful over any of your little girl's outfits. The navy bow trim adds a gorgeous and classic touch giving the cardigan an Audrey Hepburn-esque sophistication. This item promises to ensure your princess is noticed for her fashion savvy style. To complete the look team with this Stella McCartney blue and white stripe dress and these Naturino patent white sandals with corsage. ""><strong>Naturino patent white sandals with corsage. </strong></a></p>",MAY-4110309-09,66,"2012-02-02 12:49:51","2012-02-03 17:42:21",19.0000,"Mayoral Baby Girls Off-White Cardigans with Navy Trims and Bows"
